amount,previous_attempts,previous_successful_payments,previous_failed_payments,checkout_abandonment_minutes,hour_of_day,is_temporary_failure,failure_reason,recovered
5080,2,1,1,2,1,1,network_error,0
27489,2,0,1,1,20,0,card_declined,0
24882,3,0,1,0,5,1,temporary,1
5000,3,1,2,1,12,0,checkout_abandoned,0
5000,2,1,0,10,1,0,checkout_abandoned,1
21230,3,1,1,1,23,0,checkout_abandoned,0
10942,3,5,1,1,17,1,network_error,0
6738,3,2,0,5,23,0,card_declined,1
5000,3,0,1,30,22,0,card_declined,0
6847,1,2,2,0,6,1,network_error,1
5000,2,2,1,30,9,1,temporary,1
5000,2,1,0,0,21,0,insufficient_funds,1
5591,3,5,0,2,12,1,temporary,1
6408,1,2,0,0,17,0,checkout_abandoned,1
5000,3,2,0,0,11,1,temporary,0
12134,1,2,0,1,10,0,card_declined,1
17833,2,2,0,30,9,1,network_error,1
12963,3,0,1,30,19,1,network_error,0
5000,1,1,3,1,11,0,checkout_abandoned,1
10465,3,2,0,5,10,1,temporary,1
5313,3,1,1,10,12,0,checkout_abandoned,0
5000,1,2,0,2,11,0,card_declined,1
9630,1,1,0,10,5,0,insufficient_funds,0
5688,1,2,1,0,8,0,card_declined,0
65745,3,1,0,30,15,1,temporary,1
21105,3,2,0,2,20,0,card_declined,1
10008,2,2,1,0,9,1,temporary,1
6305,1,1,2,10,21,0,card_declined,0
5789,1,1,0,30,23,0,card_declined,0
5000,1,1,0,0,3,0,card_declined,1
5000,2,1,0,1,4,0,insufficient_funds,0
5000,3,2,0,30,14,1,network_error,0
5000,1,2,2,2,6,0,checkout_abandoned,0
5000,3,3,0,0,2,0,card_declined,1
5000,1,4,1,5,18,0,insufficient_funds,1
5000,2,2,0,0,21,0,card_declined,1
5000,3,1,1,0,5,1,network_error,1
5000,2,2,0,10,5,0,card_declined,1
5000,2,3,0,0,19,0,checkout_abandoned,0
27553,2,4,0,2,0,0,card_declined,1
9529,2,2,0,5,0,1,temporary,1
5000,1,0,1,2,17,0,insufficient_funds,0
5000,1,0,0,1,4,1,network_error,1
5000,3,2,0,30,15,0,insufficient_funds,1
5000,3,2,0,10,9,0,checkout_abandoned,0
5000,3,5,2,10,9,0,card_declined,0
13501,1,3,1,0,22,0,checkout_abandoned,0
5000,1,1,0,30,14,0,insufficient_funds,1
5000,1,2,1,2,6,0,insufficient_funds,1
5000,1,3,0,5,18,0,checkout_abandoned,1
5530,2,1,2,1,3,0,checkout_abandoned,0
5000,1,2,2,2,4,0,insufficient_funds,1
5000,3,2,1,5,9,0,checkout_abandoned,1
11707,1,0,2,2,7,0,insufficient_funds,1
7717,2,4,1,2,23,0,checkout_abandoned,0
45697,1,4,3,0,11,0,insufficient_funds,0
17173,2,0,0,30,9,0,card_declined,0
20929,1,2,1,0,15,1,network_error,0
80828,2,1,1,0,10,0,checkout_abandoned,0
10489,3,2,1,10,14,0,checkout_abandoned,0
5785,3,1,2,1,9,0,card_declined,0
13013,1,0,1,0,11,1,temporary,1
5000,2,5,0,0,21,0,checkout_abandoned,1
5473,3,1,1,30,15,1,network_error,0
5000,2,2,1,30,2,0,insufficient_funds,0
7317,2,2,0,0,0,1,network_error,1
5000,2,3,3,0,10,0,checkout_abandoned,0
5000,3,4,0,0,7,0,card_declined,0
7431,2,2,0,30,13,1,network_error,1
5000,3,0,4,0,13,0,insufficient_funds,0
5000,3,1,0,0,20,0,insufficient_funds,0
5000,2,3,0,0,7,1,network_error,1
5000,1,2,2,30,16,1,temporary,0
5000,1,0,1,0,22,0,checkout_abandoned,0
7438,2,1,1,0,4,0,checkout_abandoned,1
6117,3,4,1,0,23,0,insufficient_funds,0
14260,2,1,0,0,22,1,temporary,0
10433,1,1,2,5,8,0,checkout_abandoned,0
14355,3,6,0,0,18,0,card_declined,1
9030,1,3,0,1,5,0,insufficient_funds,1
6061,2,4,0,0,0,0,insufficient_funds,0
14755,1,1,0,0,5,0,card_declined,0
12325,1,1,0,1,2,1,network_error,1
7158,3,3,2,0,10,0,checkout_abandoned,0
17519,3,2,1,5,6,0,card_declined,1
5000,1,2,1,0,22,0,checkout_abandoned,1
5000,1,0,0,0,12,1,temporary,1
5000,2,2,0,30,5,0,insufficient_funds,0
15563,3,0,1,1,7,1,temporary,1
23656,2,4,1,10,7,1,temporary,1
5000,3,3,1,0,2,0,checkout_abandoned,0
20154,2,1,0,0,13,1,temporary,0
5000,2,3,0,5,0,1,temporary,1
5000,1,2,0,0,13,1,temporary,1
5000,3,2,1,0,17,1,network_error,0
5000,3,0,1,0,15,1,temporary,0
5000,1,3,0,0,0,1,temporary,0
9413,3,5,1,5,17,0,card_declined,0
9695,3,1,0,0,11,1,network_error,0
14101,2,2,0,0,18,0,card_declined,0
5000,3,2,1,5,10,1,temporary,0
5000,2,1,0,5,11,0,insufficient_funds,0
5000,1,2,1,1,10,0,card_declined,1
26582,3,1,0,0,1,0,checkout_abandoned,0
5000,1,3,0,5,10,0,checkout_abandoned,0
5000,3,3,3,5,16,1,network_error,1
5000,1,3,0,2,19,1,network_error,1
5000,2,3,2,1,14,0,checkout_abandoned,1
5000,3,1,0,2,9,1,network_error,1
5000,2,3,0,0,5,0,checkout_abandoned,0
5000,3,4,2,0,19,1,temporary,0
5242,1,1,1,0,20,0,insufficient_funds,0
9210,1,2,1,2,6,0,card_declined,1
5000,1,3,1,5,17,0,checkout_abandoned,1
5000,1,1,1,0,20,1,temporary,1
5000,1,4,1,5,10,0,checkout_abandoned,1
5000,2,3,0,0,13,0,checkout_abandoned,1
5000,1,2,1,2,23,0,card_declined,0
7797,3,0,0,0,14,0,insufficient_funds,0
5000,1,3,0,0,16,0,card_declined,1
17353,3,1,0,0,21,0,insufficient_funds,1
8875,3,2,1,5,22,0,card_declined,1
15836,3,7,1,5,18,0,insufficient_funds,1
5000,3,1,1,0,17,0,card_declined,0
5000,3,1,2,1,5,0,checkout_abandoned,0
5000,3,0,3,2,17,0,checkout_abandoned,0
5000,2,2,1,5,8,0,insufficient_funds,0
17190,2,2,3,10,5,1,temporary,0
21752,2,3,1,10,23,1,network_error,1
5000,2,5,3,0,10,1,network_error,1
5000,2,0,1,5,15,1,temporary,0
5000,1,1,1,10,15,0,checkout_abandoned,0
8827,3,2,1,2,14,1,network_error,0
5000,3,1,0,30,19,0,insufficient_funds,0
5000,3,0,2,10,19,0,checkout_abandoned,1
8019,1,1,1,30,21,1,network_error,0
5000,3,2,0,30,21,0,insufficient_funds,0
5000,2,1,0,0,1,0,insufficient_funds,0
5779,1,1,0,1,9,0,insufficient_funds,1
7447,3,0,2,30,17,1,temporary,1
5000,3,2,1,0,20,0,card_declined,0
5000,3,4,2,0,6,0,card_declined,0
11436,2,1,1,0,19,1,temporary,0
6536,1,1,0,1,17,0,checkout_abandoned,0
5000,1,4,0,2,12,0,insufficient_funds,0
5103,3,3,1,2,7,0,insufficient_funds,0
7209,3,2,1,5,14,1,network_error,1
27398,1,4,0,0,13,0,checkout_abandoned,0
10789,3,1,1,1,6,0,card_declined,1
16556,1,1,1,0,12,1,temporary,0
5000,3,1,1,30,13,0,checkout_abandoned,1
5000,1,0,1,30,20,0,card_declined,1
5000,3,4,0,10,4,0,card_declined,0
5000,1,2,0,0,15,0,insufficient_funds,1
5000,2,1,0,0,1,1,temporary,0
17429,3,0,1,2,5,1,temporary,1
11888,3,1,0,5,20,0,card_declined,0
5000,2,5,0,10,15,0,checkout_abandoned,1
9336,3,6,1,10,5,0,checkout_abandoned,0
6141,1,2,1,0,15,1,network_error,0
10095,2,1,0,0,23,0,checkout_abandoned,0
5000,3,0,0,30,8,0,checkout_abandoned,0
5000,1,2,2,5,17,0,checkout_abandoned,0
5000,2,3,1,30,6,1,network_error,0
9169,2,1,1,0,8,0,insufficient_funds,0
5000,2,2,2,0,21,0,checkout_abandoned,0
5000,3,2,3,5,2,0,card_declined,0
5000,2,4,1,1,3,0,checkout_abandoned,1
5000,3,2,1,30,1,1,network_error,0
5238,2,0,4,0,3,0,checkout_abandoned,0
26469,3,3,1,2,18,1,temporary,0
8802,2,3,0,30,14,0,insufficient_funds,0
5332,3,2,1,2,2,1,network_error,1
5000,2,2,1,0,7,0,card_declined,1
14826,3,1,1,0,19,0,insufficient_funds,0
5000,3,3,1,1,12,0,card_declined,0
5000,1,2,1,10,16,0,checkout_abandoned,0
5000,1,2,1,5,6,0,card_declined,0
20310,1,4,0,0,22,0,card_declined,1
7277,2,4,3,5,8,1,network_error,1
5000,2,1,0,30,22,0,insufficient_funds,0
5000,1,3,1,5,9,1,network_error,1
8181,3,2,2,0,17,0,insufficient_funds,0
5000,3,1,2,0,13,0,card_declined,0
5000,2,1,0,2,14,0,card_declined,1
5000,1,1,2,5,1,0,card_declined,0
6897,3,4,0,10,19,1,temporary,0
5000,1,3,0,5,10,0,insufficient_funds,1
5000,1,1,1,1,6,0,checkout_abandoned,0
5000,3,4,0,2,16,0,insufficient_funds,1
5311,3,0,1,0,18,1,temporary,0
5000,2,2,1,5,17,0,insufficient_funds,0
5000,1,1,0,5,22,1,temporary,0
5995,1,1,3,0,6,0,insufficient_funds,0
10383,3,0,1,0,4,0,card_declined,1
9912,1,4,0,0,13,0,checkout_abandoned,1
8541,3,0,0,30,8,0,card_declined,0
5000,2,1,0,0,9,1,temporary,1
5000,2,1,2,2,15,0,checkout_abandoned,1
5000,3,3,1,0,0,0,card_declined,0
5000,2,2,2,30,10,0,checkout_abandoned,0
5012,2,2,1,0,10,1,temporary,0
5000,2,2,1,30,0,1,network_error,1
5410,1,4,2,0,16,1,temporary,1
5000,2,2,0,0,19,1,network_error,1
5000,2,2,2,1,22,0,card_declined,0
11152,1,0,1,1,22,0,insufficient_funds,0
5000,2,0,2,2,2,1,network_error,1
5000,2,6,0,2,5,0,card_declined,1
5000,1,5,0,2,10,0,insufficient_funds,1
7502,3,1,2,0,14,0,card_declined,0
19436,3,0,0,10,22,0,checkout_abandoned,1
5000,2,2,1,2,6,1,temporary,0
5000,1,1,1,1,11,0,insufficient_funds,0
14351,2,0,0,0,16,0,checkout_abandoned,0
5000,3,1,0,1,21,0,card_declined,1
35132,1,0,0,1,16,1,network_error,1
56619,3,0,1,0,16,1,temporary,0
5000,3,2,2,10,23,0,checkout_abandoned,0
5000,1,1,2,10,20,1,temporary,0
5000,1,0,0,0,20,1,temporary,1
5000,3,0,3,2,18,1,temporary,0
5000,3,4,0,0,7,1,temporary,1
11067,3,4,0,0,1,1,network_error,1
5000,2,3,2,5,18,1,network_error,0
5000,2,0,0,0,18,0,card_declined,0
5000,2,2,0,30,14,0,checkout_abandoned,1
8223,2,0,0,0,3,1,network_error,0
5000,3,1,0,5,23,1,temporary,1
5000,1,2,0,1,17,1,temporary,0
36052,1,1,0,0,15,0,checkout_abandoned,0
5000,1,1,2,0,10,1,temporary,1
5000,3,3,1,0,1,0,checkout_abandoned,0
5000,3,4,2,10,16,1,temporary,1
8502,1,1,1,30,9,1,temporary,0
28934,1,2,0,0,1,1,temporary,0
8777,1,1,0,0,1,0,checkout_abandoned,0
5000,1,4,0,30,2,1,temporary,1
5000,2,3,0,1,6,0,checkout_abandoned,1
5000,2,1,1,0,2,1,temporary,0
5000,2,1,1,2,3,0,insufficient_funds,0
5000,1,5,0,0,9,0,card_declined,0
11151,2,1,1,0,0,1,network_error,0
5000,3,1,2,30,4,0,insufficient_funds,1
21879,2,1,1,5,9,0,insufficient_funds,1
30352,3,1,1,0,0,0,card_declined,1
5000,3,0,0,2,5,1,temporary,1
7623,3,0,0,10,21,1,network_error,1
5000,2,2,1,1,9,1,temporary,1
9169,1,0,0,0,18,0,insufficient_funds,1
5000,2,1,0,1,10,1,network_error,1
5000,2,1,1,1,13,0,insufficient_funds,0
5000,3,2,3,0,3,0,card_declined,0
5000,3,2,2,10,17,0,insufficient_funds,0
5000,2,3,1,0,6,0,card_declined,0
12704,2,3,2,0,7,1,network_error,0
5000,3,2,1,0,6,0,insufficient_funds,0
27862,3,3,0,0,16,0,checkout_abandoned,1
5000,3,4,1,0,15,0,insufficient_funds,1
24721,2,1,2,0,12,1,temporary,1
5000,2,4,0,10,8,1,network_error,1
5000,2,4,0,0,2,0,checkout_abandoned,0
5000,2,2,1,0,19,0,insufficient_funds,0
5000,1,1,0,1,15,0,insufficient_funds,1
10952,1,1,1,0,13,0,insufficient_funds,0
22022,2,2,2,5,23,1,network_error,1
16163,2,4,0,10,2,0,checkout_abandoned,0
5000,1,1,0,0,6,1,temporary,1
5909,1,3,0,5,21,0,checkout_abandoned,1
5000,3,1,0,2,0,1,network_error,1
5000,2,0,0,30,7,1,network_error,1
5000,2,0,0,5,18,0,insufficient_funds,1
5000,3,0,1,30,13,0,card_declined,0
6308,1,1,1,10,6,0,checkout_abandoned,1
5000,3,2,1,2,8,0,checkout_abandoned,0
5000,3,3,0,30,9,0,checkout_abandoned,0
22382,2,4,1,2,6,0,card_declined,1
15091,2,2,3,10,0,0,checkout_abandoned,0
5000,3,2,3,1,14,0,insufficient_funds,0
5000,1,0,1,0,1,1,network_error,0
7784,1,3,1,5,17,0,card_declined,1
5000,3,3,0,0,17,1,network_error,1
14915,1,1,0,2,22,1,network_error,1
5000,3,1,1,5,23,0,insufficient_funds,0
30677,3,2,1,10,22,0,card_declined,0
5000,2,4,0,0,14,1,network_error,1
12309,1,2,1,30,2,0,checkout_abandoned,1
5000,3,1,2,0,20,1,network_error,0
5000,3,3,0,10,21,0,insufficient_funds,1
5000,2,9,0,10,4,1,network_error,1
8917,1,1,1,5,8,1,network_error,0
9663,2,4,0,1,1,0,card_declined,1
29293,2,7,0,2,7,0,card_declined,1
13467,1,1,2,1,8,0,insufficient_funds,0
5000,2,1,0,0,20,1,network_error,1
5000,1,1,0,1,4,1,temporary,1
5000,3,2,0,0,3,1,temporary,1
21444,2,1,1,0,14,1,temporary,0
5000,3,0,2,30,17,0,checkout_abandoned,0
21595,2,6,0,0,22,1,temporary,1
8308,3,2,2,0,18,0,checkout_abandoned,0
6835,3,1,0,30,5,0,insufficient_funds,0
5000,1,4,0,5,16,1,temporary,1
9515,2,1,1,0,21,1,network_error,1
5000,3,2,0,0,19,0,insufficient_funds,0
5000,2,1,1,2,12,0,card_declined,0
9857,1,1,1,30,7,0,checkout_abandoned,1
5000,3,0,0,0,2,0,card_declined,0
5000,1,3,3,30,8,1,network_error,1
8953,3,2,1,0,12,1,network_error,0
5000,3,2,0,30,23,0,insufficient_funds,0
8013,1,3,0,0,11,0,insufficient_funds,1
5000,1,1,3,0,17,0,insufficient_funds,0
5000,3,1,0,0,17,1,temporary,1
27863,2,4,0,1,11,1,network_error,1
23077,3,1,2,5,17,0,insufficient_funds,0
11893,3,1,0,0,20,1,network_error,1
5000,1,0,1,0,15,0,insufficient_funds,0
5000,3,3,0,0,17,0,checkout_abandoned,0
19581,2,4,2,1,16,1,network_error,1
5000,3,2,2,2,23,1,network_error,1
5000,1,3,1,5,14,0,insufficient_funds,0
31959,1,3,1,30,2,0,insufficient_funds,1
5000,2,2,2,0,5,1,network_error,0
28808,2,1,1,2,6,0,card_declined,0
5000,2,1,0,0,22,0,card_declined,1
8251,1,3,0,0,0,0,checkout_abandoned,0
38990,2,1,1,0,5,0,insufficient_funds,0
5063,3,2,1,0,16,1,temporary,1
5000,3,6,0,0,14,1,temporary,0
5000,3,1,0,0,0,0,checkout_abandoned,0
14506,1,3,1,0,18,0,insufficient_funds,1
5000,3,1,3,0,0,0,checkout_abandoned,0
5000,2,2,1,0,2,1,temporary,1
5000,3,0,1,0,19,0,card_declined,0
23315,3,1,3,1,10,1,temporary,0
15597,1,3,1,10,13,0,card_declined,1
5000,3,2,0,0,0,1,network_error,0
5000,2,1,0,0,3,1,network_error,0
22831,3,4,2,0,5,1,network_error,0
5000,2,2,0,1,8,1,temporary,0
5000,1,4,3,5,15,1,temporary,1
5000,3,2,1,5,9,0,card_declined,0
5000,1,0,0,0,21,1,network_error,1
5000,3,1,0,30,5,1,network_error,1
5000,1,2,1,1,7,0,insufficient_funds,1
10346,3,0,1,0,2,0,card_declined,0
5000,2,1,0,30,20,0,checkout_abandoned,0
7014,1,3,1,0,14,0,insufficient_funds,1
5000,1,1,1,10,12,0,checkout_abandoned,0
5245,1,3,1,30,19,0,insufficient_funds,1
33553,3,1,2,0,18,0,checkout_abandoned,0
5000,3,5,1,1,9,0,insufficient_funds,0
7218,3,1,2,2,19,0,insufficient_funds,0
5000,2,3,1,10,6,1,network_error,1
22473,2,1,1,30,15,0,insufficient_funds,0
5000,3,2,1,2,10,0,card_declined,0
14052,1,1,0,5,10,1,network_error,1
5000,3,1,2,10,15,1,temporary,0
9059,2,5,3,2,14,0,checkout_abandoned,0
9614,2,1,1,10,22,1,network_error,0
5000,2,2,2,2,16,1,network_error,0
14645,3,1,0,2,9,0,insufficient_funds,0
5000,3,1,1,30,20,0,insufficient_funds,1
10699,3,4,0,0,23,0,insufficient_funds,1
5000,1,3,0,0,13,0,insufficient_funds,1
6971,1,2,1,5,6,0,checkout_abandoned,1
5000,3,3,0,2,20,0,checkout_abandoned,0
5166,3,2,2,2,15,0,card_declined,0
5000,1,4,0,0,9,1,temporary,1
6295,3,1,1,5,9,1,temporary,0
5136,1,4,1,1,18,1,network_error,0
5000,3,1,2,5,15,0,card_declined,1
5000,3,1,0,0,14,0,card_declined,1
5619,2,2,0,30,19,0,insufficient_funds,0
5000,1,3,0,10,1,0,insufficient_funds,1
5000,3,0,1,1,8,0,insufficient_funds,0
5000,1,4,0,0,12,0,insufficient_funds,1
51314,2,4,0,30,6,0,checkout_abandoned,0
14173,2,4,0,2,18,1,temporary,1
6458,1,3,1,1,6,1,network_error,1
15868,2,0,0,30,16,0,checkout_abandoned,1
5000,3,2,0,30,10,1,temporary,1
5000,1,0,0,0,13,0,card_declined,0
5000,2,4,0,5,0,0,insufficient_funds,1
5000,1,2,0,0,19,0,checkout_abandoned,0
5000,2,1,0,0,6,0,checkout_abandoned,0
6036,1,2,0,1,21,0,checkout_abandoned,1
12337,1,2,1,0,23,1,temporary,1
5000,2,1,2,2,3,0,checkout_abandoned,0
7329,1,2,0,1,1,0,card_declined,1
5000,1,0,1,0,6,0,insufficient_funds,0
6957,3,1,0,1,7,1,network_error,1
5000,3,2,1,5,23,0,insufficient_funds,0
19597,1,1,0,2,2,1,temporary,1
5000,3,4,4,5,5,0,card_declined,0
28974,2,4,0,0,4,1,temporary,1
5000,1,2,0,0,19,0,card_declined,1
10330,3,5,1,5,16,0,checkout_abandoned,0
5000,2,2,0,2,12,0,card_declined,1
5000,1,0,0,5,20,1,temporary,1
9249,1,0,1,0,9,0,card_declined,1
5000,3,3,0,0,6,1,network_error,1
5000,1,0,1,0,17,1,network_error,0
5000,2,4,1,5,21,0,card_declined,1
17543,1,4,0,30,18,1,network_error,1
16818,3,3,0,2,0,1,network_error,1
32446,3,3,0,1,6,1,temporary,1
5000,2,1,0,0,23,0,insufficient_funds,0
5000,2,1,1,0,0,0,insufficient_funds,0
5000,2,5,0,0,11,0,checkout_abandoned,1
5000,2,2,0,0,18,0,card_declined,1
5000,3,1,1,2,20,1,temporary,1
25554,3,1,0,2,16,1,network_error,1
46143,1,1,2,0,21,0,checkout_abandoned,0
7928,3,1,0,2,2,0,insufficient_funds,1
5000,1,2,1,0,6,0,card_declined,1
5000,1,1,1,0,0,0,checkout_abandoned,0
23073,2,1,0,0,19,1,network_error,1
5304,1,2,1,0,15,1,temporary,1
5000,3,1,0,2,21,0,insufficient_funds,1
7951,3,1,2,10,14,0,checkout_abandoned,0
5000,1,3,1,0,14,1,temporary,1
5692,1,6,1,0,18,1,temporary,1
5000,2,5,0,0,10,0,insufficient_funds,1
14575,3,3,0,0,20,0,insufficient_funds,0
5000,2,1,1,0,23,1,temporary,0
15658,3,4,1,30,15,0,checkout_abandoned,0
5000,1,2,2,0,8,0,checkout_abandoned,0
5000,2,4,1,5,15,1,network_error,1
5000,1,2,1,5,22,0,checkout_abandoned,0
10506,1,4,0,0,12,0,checkout_abandoned,1
5000,3,4,1,0,18,0,card_declined,1
5000,1,2,0,0,13,0,insufficient_funds,0
5000,1,2,0,30,10,0,card_declined,0
5548,2,2,3,1,23,0,checkout_abandoned,0
5000,3,0,2,0,8,1,temporary,1
5000,2,2,2,5,1,1,temporary,1
10885,1,3,1,1,19,1,network_error,1
5000,3,1,0,0,13,1,temporary,1
5000,2,2,2,0,0,1,temporary,0
5781,3,0,1,5,5,0,insufficient_funds,0
5000,1,0,1,0,18,0,card_declined,1
5000,3,0,0,0,17,0,card_declined,0
5000,1,1,1,10,12,0,insufficient_funds,1
13280,3,1,1,0,17,0,checkout_abandoned,0
5000,2,4,2,30,23,1,network_error,1
5000,3,0,0,2,6,0,card_declined,0
5000,2,2,3,2,4,0,insufficient_funds,0
12599,1,2,1,5,18,1,temporary,0
5000,1,0,0,0,9,0,card_declined,1
5000,2,0,0,5,15,0,card_declined,0
5389,1,1,2,0,12,1,network_error,1
5000,2,2,1,0,22,0,insufficient_funds,1
5000,1,1,0,2,1,1,network_error,0
5000,2,1,1,1,19,1,network_error,1
5000,1,1,1,30,22,0,insufficient_funds,1
19097,1,2,0,0,18,0,card_declined,1
5000,2,1,1,0,23,1,temporary,0
7833,2,5,2,0,3,0,insufficient_funds,0
5000,2,0,1,30,23,1,network_error,1
10504,2,3,1,1,23,0,insufficient_funds,0
5000,2,4,0,30,22,0,card_declined,0
5111,2,3,2,2,19,1,network_error,0
5181,2,2,2,10,8,1,temporary,1
50402,3,2,2,10,20,1,network_error,0
9231,2,1,0,0,0,0,insufficient_funds,0
5000,2,1,3,30,18,0,insufficient_funds,0
9750,3,1,0,2,4,0,checkout_abandoned,0
41696,2,3,1,2,20,1,network_error,1
5000,3,2,0,0,4,0,checkout_abandoned,0
5000,2,1,1,10,14,0,insufficient_funds,0
5000,1,2,1,0,3,1,network_error,0
5000,2,1,1,0,0,1,network_error,0
5000,3,3,2,0,0,0,card_declined,0
5000,1,0,0,10,11,0,insufficient_funds,0
20009,1,1,1,10,20,0,card_declined,0
5000,2,1,2,0,5,1,temporary,0
5000,3,0,0,2,5,0,insufficient_funds,0
13986,2,1,0,1,7,0,card_declined,0
5000,2,6,1,2,4,1,temporary,1
5000,2,1,1,0,6,1,temporary,1
5000,2,2,1,1,8,0,card_declined,0
5000,1,1,1,1,15,0,card_declined,0
5000,2,4,0,0,14,1,temporary,1
6034,3,2,0,5,18,0,insufficient_funds,1
5000,3,1,0,1,8,0,insufficient_funds,0
11081,3,2,0,0,20,0,card_declined,0
5516,1,2,2,10,17,1,temporary,1
5942,2,1,1,10,20,1,temporary,0
20766,1,1,0,0,17,1,temporary,0
5000,1,2,0,30,0,0,checkout_abandoned,1
5000,3,4,1,0,5,1,network_error,0
5000,2,1,0,2,18,1,temporary,1
5000,1,1,0,5,3,1,network_error,1
5000,3,2,1,0,22,0,insufficient_funds,0
5000,3,1,0,0,6,1,network_error,0
5000,2,3,1,5,18,0,insufficient_funds,1
5000,3,0,1,0,6,1,temporary,0
7043,3,3,2,0,2,0,checkout_abandoned,0
5632,2,2,3,5,6,0,card_declined,0
16310,3,2,0,0,22,0,checkout_abandoned,0
34734,1,3,3,2,12,0,insufficient_funds,0
10502,2,3,1,0,12,1,temporary,1
19585,2,1,0,0,13,0,insufficient_funds,1
10580,3,1,2,1,13,0,checkout_abandoned,0
27170,2,2,0,5,17,0,card_declined,1
31283,2,0,0,0,6,1,temporary,0
12722,1,1,1,5,0,0,card_declined,1
9960,2,1,2,0,20,0,card_declined,0
5000,1,0,1,30,8,0,insufficient_funds,0
5000,2,2,0,1,21,1,temporary,1
5000,2,1,1,1,14,0,insufficient_funds,0
9147,3,1,0,10,19,1,network_error,0
5000,2,4,1,0,17,1,network_error,1
5000,1,2,1,10,4,0,insufficient_funds,0
5000,2,3,1,0,4,0,card_declined,0
27531,1,1,0,10,3,0,checkout_abandoned,0
5000,2,1,0,0,5,1,network_error,1
7751,1,2,0,0,23,1,network_error,0
21116,1,0,0,0,0,0,checkout_abandoned,0
6636,3,2,0,10,20,0,card_declined,1
20834,1,1,1,0,9,1,network_error,1
5000,2,1,0,5,20,0,checkout_abandoned,0
54034,3,5,1,2,20,1,temporary,0
14575,2,2,1,0,18,0,card_declined,0
6058,3,1,2,10,7,1,network_error,0
20436,2,1,2,1,2,0,checkout_abandoned,0
5000,3,0,0,10,12,1,temporary,0
5000,2,2,0,0,12,1,network_error,1
20832,1,3,1,10,6,1,temporary,1
5000,3,2,1,1,2,1,temporary,1
8608,3,4,0,1,11,1,network_error,1
8368,3,5,0,10,10,0,card_declined,1
35214,1,0,1,0,4,0,card_declined,0
5000,3,3,0,1,3,0,card_declined,0
24578,2,2,2,0,11,0,checkout_abandoned,0
5000,3,3,2,0,11,0,checkout_abandoned,0
5000,3,2,1,0,12,1,network_error,0
5000,1,4,1,5,16,1,temporary,1
5000,2,3,0,10,15,0,insufficient_funds,1
7357,1,1,0,10,20,1,temporary,0
5000,1,2,1,30,21,0,insufficient_funds,1
10303,2,3,1,2,1,1,temporary,1
5000,2,1,0,0,8,1,temporary,1
5000,2,0,0,1,21,0,insufficient_funds,1
5000,3,1,0,2,22,0,insufficient_funds,0
6882,1,2,0,10,4,1,network_error,1
5000,1,3,0,1,5,1,network_error,1
5085,3,4,2,0,22,1,temporary,1
9859,1,1,0,10,3,0,checkout_abandoned,1
14507,1,2,3,2,11,0,checkout_abandoned,0
5000,2,2,0,0,20,1,temporary,1
5000,1,2,0,30,1,0,insufficient_funds,0
5303,1,3,0,1,21,0,checkout_abandoned,0
7868,1,2,2,10,18,0,checkout_abandoned,0
5000,2,2,2,5,21,0,card_declined,1
5000,3,2,1,0,1,1,temporary,1
5000,3,3,2,30,4,0,card_declined,0
5000,3,6,0,30,15,1,network_error,1
5000,3,1,1,30,8,1,network_error,0
9967,2,5,1,0,19,0,insufficient_funds,0
5000,2,2,0,0,0,0,card_declined,1
5000,3,0,0,2,11,1,temporary,0
5000,1,4,1,0,4,0,insufficient_funds,0
5000,3,4,0,2,16,0,checkout_abandoned,0
5000,3,5,1,5,14,1,temporary,0
5000,2,0,1,0,13,0,checkout_abandoned,0
5000,2,3,1,10,14,1,temporary,1
5000,3,2,0,0,1,0,card_declined,0
5720,3,2,1,2,6,1,temporary,0
5000,1,6,0,2,16,0,checkout_abandoned,1
21543,3,1,0,0,6,0,insufficient_funds,1
8008,2,0,2,0,22,0,checkout_abandoned,0
5000,1,0,0,2,1,1,temporary,1
5401,1,1,0,1,8,0,insufficient_funds,0
5563,3,3,1,1,8,0,checkout_abandoned,1
16559,2,3,1,5,3,1,temporary,1
5000,1,2,1,5,23,0,checkout_abandoned,1
10586,2,1,1,5,6,1,temporary,0
5124,2,1,0,5,21,1,temporary,1
21841,1,2,0,10,15,1,network_error,1
17870,2,2,2,0,13,0,checkout_abandoned,0
5984,2,4,2,30,23,0,checkout_abandoned,1
5000,3,2,0,1,0,0,card_declined,0
8156,2,3,0,30,19,0,card_declined,0
5000,1,0,1,5,20,1,temporary,1
26378,2,0,0,1,18,0,checkout_abandoned,1
5315,3,2,0,0,13,1,temporary,0
5000,1,0,0,0,8,0,insufficient_funds,0
5000,3,2,0,2,3,1,network_error,1
5000,1,3,0,5,14,0,checkout_abandoned,1
8574,2,3,0,0,10,1,temporary,1
5000,2,3,1,30,9,1,network_error,1
14737,3,2,0,0,23,0,insufficient_funds,0
5000,3,3,0,10,1,0,insufficient_funds,0
5581,3,2,1,10,5,1,temporary,1
15525,3,0,0,5,11,1,temporary,1
5000,3,2,0,30,23,1,network_error,0
36984,1,3,0,10,13,0,insufficient_funds,0
5000,2,5,2,0,11,0,insufficient_funds,0
5659,3,2,1,1,20,0,card_declined,1
8703,1,1,1,2,17,0,card_declined,1
